club_reference,href,name_and_surname,position,market_value,date_of_birth,country
https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2020,/lucas-moura/profil/spieler/77100,Lucas Moura,Right Winger,25000000.00,1992-08-13 00:00:00,Brazil
https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2020,/gareth-bale/profil/spieler/39381,Gareth Bale,Right Winger,20000000.00,1989-07-16 00:00:00,Wales
https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2020,/erik-lamela/profil/spieler/111630,Erik Lamela,Right Winger,16000000.00,1992-03-04 00:00:00,Argentina
https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2020,/harry-kane/profil/spieler/132098,Harry Kane,Centre-Forward,120000000.00,1993-07-28 00:00:00,England
https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2020,/carlos-vinicius/profil/spieler/525287,Carlos Vinícius,Centre-Forward,20000000.00,1995-03-25 00:00:00,Brazil
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/bernd-leno/profil/spieler/72476,Bernd Leno,Goalkeeper,25000000.00,1992-03-04 00:00:00,Germany
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/mathew-ryan/profil/spieler/128969,Mathew Ryan,Goalkeeper,6000000.00,1992-04-08 00:00:00,Australia
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/runar-alex-runarsson/profil/spieler/205657,Rúnar Alex Rúnarsson,Goalkeeper,1800000.00,1995-02-18 00:00:00,Iceland
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/dejan-iliev/profil/spieler/205757,Dejan Iliev,Goalkeeper,300000,1995-02-25 00:00:00,North Macedonia
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/gabriel/profil/spieler/435338,Gabriel,Centre-Back,25000000.00,1997-12-19 00:00:00,Brazil
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/rob-holding/profil/spieler/253341,Rob Holding,Centre-Back,16000000.00,1995-09-20 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/calum-chambers/profil/spieler/215118,Calum Chambers,Centre-Back,12000000.00,1995-01-20 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/pablo-mari/profil/spieler/210178,Pablo Marí,Centre-Back,7000000.00,1993-08-31 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/david-luiz/profil/spieler/46741,David Luiz,Centre-Back,5000000.00,1987-04-22 00:00:00,Brazil
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/kieran-tierney/profil/spieler/300716,Kieran Tierney,Left-Back,30000000.00,1997-06-05 00:00:00,Scotland
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/hector-bellerin/profil/spieler/191217,Héctor Bellerín,Right-Back,25000000.00,1995-03-19 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/cedric-soares/profil/spieler/112988,Cédric Soares,Right-Back,6000000.00,1991-08-31 00:00:00,Portugal
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/thomas-partey/profil/spieler/230784,Thomas Partey,Defensive Midfield,45000000.00,1993-06-13 00:00:00,Ghana
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/granit-xhaka/profil/spieler/111455,Granit Xhaka,Defensive Midfield,22000000.00,1992-09-27 00:00:00,Switzerland
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/mohamed-elneny/profil/spieler/160438,Mohamed Elneny,Defensive Midfield,10000000.00,1992-07-11 00:00:00,Egypt
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/dani-ceballos/profil/spieler/319745,Dani Ceballos,Central Midfield,30000000.00,1996-08-07 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/martin-odegaard/profil/spieler/316264,Martin Ødegaard,Attacking Midfield,40000000.00,1998-12-17 00:00:00,Norway
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/emile-smith-rowe/profil/spieler/392765,Emile Smith Rowe,Attacking Midfield,13000000.00,2000-07-28 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/gabriel-martinelli/profil/spieler/655488,Gabriel Martinelli,Left Winger,22000000.00,2001-06-18 00:00:00,Brazil
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/bukayo-saka/profil/spieler/433177,Bukayo Saka,Right Winger,60000000.00,2001-09-05 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/nicolas-pepe/profil/spieler/343052,Nicolas Pépé,Right Winger,38000000.00,1995-05-29 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/willian/profil/spieler/52769,Willian,Right Winger,12000000.00,1988-08-09 00:00:00,Brazil
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/reiss-nelson/profil/spieler/340325,Reiss Nelson,Right Winger,10000000.00,1999-12-10 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/alexandre-lacazette/profil/spieler/93720,Alexandre Lacazette,Centre-Forward,35000000.00,1991-05-28 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/pierre-emerick-aubameyang/profil/spieler/58864,Pierre-Emerick Aubameyang,Centre-Forward,35000000.00,1989-06-18 00:00:00,Gabon
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,/eddie-nketiah/profil/spieler/340324,Eddie Nketiah,Centre-Forward,18000000.00,1999-05-30 00:00:00,England
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/kasper-schmeichel/profil/spieler/16911,Kasper Schmeichel,Goalkeeper,8000000.00,1986-11-05 00:00:00,Denmark
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/danny-ward/profil/spieler/203026,Danny Ward,Goalkeeper,6000000.00,1993-06-22 00:00:00,Wales
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/eldin-jakupovic/profil/spieler/2857,Eldin Jakupovic,Goalkeeper,400000,1984-10-02 00:00:00,Switzerland
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/caglar-soyuncu/profil/spieler/320141,Caglar Söyüncü,Centre-Back,40000000.00,1996-05-23 00:00:00,Turkey
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/wesley-fofana/profil/spieler/475411,Wesley Fofana,Centre-Back,30000000.00,2000-12-17 00:00:00,France
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/jonny-evans/profil/spieler/42412,Jonny Evans,Centre-Back,7000000.00,1988-01-03 00:00:00,Northern Ireland
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/daniel-amartey/profil/spieler/214056,Daniel Amartey,Centre-Back,5000000.00,1994-12-21 00:00:00,Ghana
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/wes-morgan/profil/spieler/10003,Wes Morgan,Centre-Back,500000,1984-01-21 00:00:00,Jamaica
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/luke-thomas/profil/spieler/505194,Luke Thomas,Left-Back,3000000.00,2001-06-10 00:00:00,England
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/christian-fuchs/profil/spieler/6636,Christian Fuchs,Left-Back,1000000.00,1986-04-07 00:00:00,Austria
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/ricardo-pereira/profil/spieler/215876,Ricardo Pereira,Right-Back,30000000.00,1993-10-06 00:00:00,Portugal
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/timothy-castagne/profil/spieler/262226,Timothy Castagne,Right-Back,24000000.00,1995-12-05 00:00:00,Belgium
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/james-justin/profil/spieler/413220,James Justin,Right-Back,17000000.00,1998-02-23 00:00:00,England
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/wilfred-ndidi/profil/spieler/274839,Wilfred Ndidi,Defensive Midfield,50000000.00,1996-12-16 00:00:00,Nigeria
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/hamza-choudhury/profil/spieler/341501,Hamza Choudhury,Defensive Midfield,8000000.00,1997-10-01 00:00:00,England
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/nampalys-mendy/profil/spieler/111051,Nampalys Mendy,Defensive Midfield,8000000.00,1992-06-23 00:00:00,Senegal
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/youri-tielemans/profil/spieler/249565,Youri Tielemans,Central Midfield,55000000.00,1997-05-07 00:00:00,Belgium
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/dennis-praet/profil/spieler/129588,Dennis Praet,Central Midfield,20000000.00,1994-05-14 00:00:00,Belgium
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/marc-albrighton/profil/spieler/61560,Marc Albrighton,Right Midfield,5000000.00,1989-11-18 00:00:00,England
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/harvey-barnes/profil/spieler/398065,Harvey Barnes,Left Midfield,35000000.00,1997-12-09 00:00:00,England
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/james-maddison/profil/spieler/294057,James Maddison,Attacking Midfield,60000000.00,1996-11-23 00:00:00,England
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/cengiz-under/profil/spieler/341647,Cengiz Ünder,Right Winger,20000000.00,1997-07-14 00:00:00,Turkey
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/ayoze-perez/profil/spieler/246968,Ayoze Pérez,Second Striker,18000000.00,1993-07-29 00:00:00,Spain
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/kelechi-iheanacho/profil/spieler/295330,Kelechi Iheanacho,Centre-Forward,15000000.00,1996-10-03 00:00:00,Nigeria
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,/jamie-vardy/profil/spieler/197838,Jamie Vardy,Centre-Forward,10000000.00,1987-01-11 00:00:00,England
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/jordan-pickford/profil/spieler/130164,Jordan Pickford,Goalkeeper,22000000.00,1994-03-07 00:00:00,England
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/robin-olsen/profil/spieler/75458,Robin Olsen,Goalkeeper,4000000.00,1990-01-08 00:00:00,Sweden
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/joao-virginia/profil/spieler/329813,João Virgínia,Goalkeeper,500000,1999-10-10 00:00:00,Portugal
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/michael-keane/profil/spieler/118534,Michael Keane,Centre-Back,28000000.00,1993-01-11 00:00:00,England
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/ben-godfrey/profil/spieler/343475,Ben Godfrey,Centre-Back,25000000.00,1998-01-15 00:00:00,England
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/yerry-mina/profil/spieler/289446,Yerry Mina,Centre-Back,20000000.00,1994-09-23 00:00:00,Colombia
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/mason-holgate/profil/spieler/348623,Mason Holgate,Centre-Back,18000000.00,1996-10-22 00:00:00,England
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/lucas-digne/profil/spieler/126664,Lucas Digne,Left-Back,35000000.00,1993-07-20 00:00:00,France
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/niels-nkounkou/profil/spieler/591193,Niels Nkounkou,Left-Back,3000000.00,2000-11-01 00:00:00,France
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/seamus-coleman/profil/spieler/68390,Seamus Coleman,Right-Back,7000000.00,1988-10-11 00:00:00,Ireland
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/jean-philippe-gbamin/profil/spieler/182894,Jean-Philippe Gbamin,Defensive Midfield,18000000.00,1995-09-25 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/muhamed-besic/profil/spieler/93905,Muhamed Besic,Defensive Midfield,2000000.00,1992-09-10 00:00:00,Bosnia-Herzegovina
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/abdoulaye-doucoure/profil/spieler/127187,Abdoulaye Doucouré,Central Midfield,25000000.00,1993-01-01 00:00:00,France
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/allan/profil/spieler/126422,Allan,Central Midfield,22000000.00,1991-01-08 00:00:00,Brazil
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/andre-gomes/profil/spieler/221025,André Gomes,Central Midfield,20000000.00,1993-07-30 00:00:00,Portugal
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/tom-davies/profil/spieler/314210,Tom Davies,Central Midfield,16000000.00,1998-06-30 00:00:00,England
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/fabian-delph/profil/spieler/50362,Fabian Delph,Central Midfield,5000000.00,1989-11-21 00:00:00,England
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/james-rodriguez/profil/spieler/88103,James Rodríguez,Attacking Midfield,30000000.00,1991-07-12 00:00:00,Colombia
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/gylfi-sigurdsson/profil/spieler/90466,Gylfi Sigurdsson,Attacking Midfield,15000000.00,1989-09-08 00:00:00,Iceland
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/richarlison/profil/spieler/378710,Richarlison,Left Winger,60000000.00,1997-05-10 00:00:00,Brazil
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/alex-iwobi/profil/spieler/242631,Alex Iwobi,Left Winger,22000000.00,1996-05-03 00:00:00,Nigeria
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/bernard/profil/spieler/175169,Bernard,Left Winger,12000000.00,1992-09-08 00:00:00,Brazil
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/joshua-king/profil/spieler/91059,Joshua King,Second Striker,10000000.00,1992-01-15 00:00:00,Norway
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2020,/dominic-calvert-lewin/profil/spieler/306024,Dominic Calvert-Lewin,Centre-Forward,45000000.00,1997-03-16 00:00:00,England
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/rui-patricio/profil/spieler/45026,Rui Patrício,Goalkeeper,10000000.00,1988-02-15 00:00:00,Portugal
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/john-ruddy/profil/spieler/29712,John Ruddy,Goalkeeper,1000000.00,1986-10-24 00:00:00,England
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/andreas-sondergaard/profil/spieler/462820,Andreas Söndergaard,Goalkeeper,-1,2001-01-17 00:00:00,Denmark
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/conor-coady/profil/spieler/128901,Conor Coady,Centre-Back,22000000.00,1993-02-25 00:00:00,England
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/willy-boly/profil/spieler/142310,Willy Boly,Centre-Back,14000000.00,1991-02-03 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/romain-saiss/profil/spieler/204198,Romain Saïss,Centre-Back,10000000.00,1990-03-26 00:00:00,Morocco
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/max-kilman/profil/spieler/525247,Max Kilman,Centre-Back,4500000.00,1997-05-23 00:00:00,England
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/rayan-ait-nouri/profil/spieler/578391,Rayan Aït Nouri,Left-Back,20000000.00,2001-06-06 00:00:00,France
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/jonny-otto/profil/spieler/175446,Jonny Otto,Left-Back,15000000.00,1994-03-03 00:00:00,Spain
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/marcal/profil/spieler/137745,Marçal,Left-Back,1800000.00,1989-02-19 00:00:00,Brazil
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/nelson-semedo/profil/spieler/231572,Nélson Semedo,Right-Back,32000000.00,1993-11-16 00:00:00,Portugal
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/ki-jana-hoever/profil/spieler/485583,Ki-Jana Hoever,Right-Back,7000000.00,2002-01-18 00:00:00,Netherlands
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/ruben-neves/profil/spieler/225161,Rúben Neves,Defensive Midfield,50000000.00,1997-03-13 00:00:00,Portugal
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/leander-dendoncker/profil/spieler/168157,Leander Dendoncker,Defensive Midfield,32000000.00,1995-04-15 00:00:00,Belgium
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/owen-otasowie/profil/spieler/511815,Owen Otasowie,Defensive Midfield,1500000.00,2001-01-06 00:00:00,United States
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/morgan-gibbs-white/profil/spieler/429014,Morgan Gibbs-White,Central Midfield,6000000.00,2000-01-27 00:00:00,England
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/vitinha/profil/spieler/487469,Vitinha,Central Midfield,6000000.00,2000-02-13 00:00:00,Portugal
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/joao-moutinho/profil/spieler/29364,João Moutinho,Central Midfield,4000000.00,1986-09-08 00:00:00,Portugal
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/pedro-neto/profil/spieler/487465,Pedro Neto,Left Winger,35000000.00,2000-03-09 00:00:00,Portugal
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/adama-traore/profil/spieler/204103,Adama Traoré,Right Winger,35000000.00,1996-01-25 00:00:00,Spain
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/daniel-podence/profil/spieler/256977,Daniel Podence,Right Winger,25000000.00,1995-10-21 00:00:00,Portugal
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/raul-jimenez/profil/spieler/206040,Raúl Jiménez,Centre-Forward,35000000.00,1991-05-05 00:00:00,Mexico
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/fabio-silva/profil/spieler/505653,Fábio Silva,Centre-Forward,25000000.00,2002-07-19 00:00:00,Portugal
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/willian-jose/profil/spieler/122155,Willian José,Centre-Forward,20000000.00,1991-11-23 00:00:00,Brazil
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,/renat-dadashov/profil/spieler/335461,Renat Dadashov,Centre-Forward,300000,1999-05-17 00:00:00,Azerbaijan
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/emiliano-martinez/profil/spieler/111873,Emiliano Martínez,Goalkeeper,25000000.00,1992-09-02 00:00:00,Argentina
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/tom-heaton/profil/spieler/34130,Tom Heaton,Goalkeeper,1800000.00,1986-04-15 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/jed-steer/profil/spieler/110867,Jed Steer,Goalkeeper,800000,1992-09-23 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/tyrone-mings/profil/spieler/253677,Tyrone Mings,Centre-Back,27000000.00,1993-03-13 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/ezri-konsa/profil/spieler/413403,Ezri Konsa,Centre-Back,18000000.00,1997-10-23 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/kortney-hause/profil/spieler/233124,Kortney Hause,Centre-Back,4500000.00,1995-07-16 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/bjorn-engels/profil/spieler/193469,Björn Engels,Centre-Back,4000000.00,1994-09-15 00:00:00,Belgium
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/matt-targett/profil/spieler/250478,Matt Targett,Left-Back,17000000.00,1995-09-18 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/neil-taylor/profil/spieler/67416,Neil Taylor,Left-Back,1800000.00,1989-02-07 00:00:00,Wales
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/matty-cash/profil/spieler/425334,Matty Cash,Right-Back,20000000.00,1997-08-07 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/ahmed-elmohamady/profil/spieler/66333,Ahmed Elmohamady,Right-Back,1800000.00,1987-09-09 00:00:00,Egypt
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/douglas-luiz/profil/spieler/447661,Douglas Luiz,Defensive Midfield,35000000.00,1998-05-09 00:00:00,Brazil
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/marvelous-nakamba/profil/spieler/324882,Marvelous Nakamba,Defensive Midfield,8000000.00,1994-01-19 00:00:00,Zimbabwe
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/john-mcginn/profil/spieler/193116,John McGinn,Central Midfield,28000000.00,1994-10-18 00:00:00,Scotland
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/ross-barkley/profil/spieler/131978,Ross Barkley,Central Midfield,20000000.00,1993-12-05 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/morgan-sanson/profil/spieler/174094,Morgan Sanson,Central Midfield,18000000.00,1994-08-18 00:00:00,France
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/jacob-ramsey/profil/spieler/503749,Jacob Ramsey,Attacking Midfield,3500000.00,2001-05-28 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/jack-grealish/profil/spieler/203460,Jack Grealish,Left Winger,60000000.00,1995-09-10 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/trezeguet/profil/spieler/234189,Trezeguet,Left Winger,10000000.00,1994-10-01 00:00:00,Egypt
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/bertrand-traore/profil/spieler/131996,Bertrand Traoré,Right Winger,16000000.00,1995-09-06 00:00:00,Burkina Faso
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/anwar-el-ghazi/profil/spieler/183720,Anwar El Ghazi,Right Winger,10000000.00,1995-05-03 00:00:00,Netherlands
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/ollie-watkins/profil/spieler/324358,Ollie Watkins,Centre-Forward,32000000.00,1995-12-30 00:00:00,England
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/wesley/profil/spieler/381362,Wesley,Centre-Forward,15000000.00,1996-11-24 00:00:00,Brazil
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,/keinan-davis/profil/spieler/412660,Keinan Davis,Centre-Forward,2500000.00,1998-02-13 00:00:00,England
https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2020,/lukasz-fabianski/profil/spieler/29692,Lukasz Fabianski,Goalkeeper,1500000.00,1985-04-18 00:00:00,Poland
